datetime,NDVI,label1,label2,label3
2005/1/1,0.8419,0,0,0
2005/1/17,0.8424,0,0,0
2005/2/2,0.8476,0,0,0
2005/2/18,0.8274,0,0,0
2005/3/6,0.8672,0,0,0
2005/3/22,0.7334,0,0,1
2005/4/7,0.8615,0,0,0
2005/4/23,0.8726,0,0,0
2005/5/9,0.8721,0,0,0
2005/5/25,0.8756,0,0,0
2005/6/10,0.8738,0,0,0
2005/6/26,0.9128,0,0,0
2005/7/12,0.8748,0,0,0
2005/7/28,0.8679,0,0,0
2005/8/13,0.8646,0,0,0
2005/8/29,0.8355,0,0,0
2005/9/14,0.8985,0,0,0
2005/9/30,0.8642,0,0,0
2005/10/16,0.8388,0,0,0
2005/11/1,0.8309,0,0,0
2005/11/17,0.8745,0,0,0
2005/12/3,0.831,0,0,0
2005/12/19,0.8444,0,0,0
2006/1/1,0.8465,0,0,0
2006/1/17,0.8119,0,0,0
2006/2/2,0.8508,0,0,0
2006/2/18,0.8279,0,0,0
2006/3/6,0.8475,0,0,0
2006/3/22,0.8608,0,0,0
2006/4/7,0.8705,0,0,0
2006/4/23,0.8868,0,0,0
2006/5/9,0.8811,0,0,0
2006/5/25,0.8938,0,0,0
2006/6/10,0.8999,0,0,0
2006/6/26,0.8777,0,0,0
2006/7/12,0.8693,0,0,0
2006/7/28,0.8698,0,0,0
2006/8/13,0.8421,0,0,0
2006/8/29,0.8431,0,0,0
2006/9/14,0.8576,0,0,0
2006/9/30,0.839,0,0,0
2006/10/16,0.8366,0,0,0
2006/11/1,0.8467,0,0,0
2006/11/17,0.8688,0,0,0
2006/12/3,0.8478,0,0,0
2006/12/19,0.8137,0,0,0
2007/1/1,0.8137,0,0,0
2007/1/17,0.8124,0,0,0
2007/2/2,0.8252,0,0,0
2007/2/18,0.8291,0,0,0
2007/3/6,0.8294,0,0,0
2007/3/22,0.8485,0,0,0
2007/4/7,0.8391,0,0,0
2007/4/23,0.8516,0,0,0
2007/5/9,0.8637,0,0,0
2007/5/25,0.8367,0,0,0
2007/6/10,0.8586,0,0,0
2007/6/26,0.8824,0,0,0
2007/7/12,0.8394,0,0,0
2007/7/28,0.8756,0,0,0
2007/8/13,0.8658,0,0,0
2007/8/29,0.8567,0,0,0
2007/9/14,0.8323,0,0,0
2007/9/30,0.8295,0,0,0
2007/10/16,0.8141,0,0,0
2007/11/1,0.8614,0,0,0
2007/11/17,0.7821,0,0,0
2007/12/3,0.8283,0,0,0
2007/12/19,0.8295,0,0,0
2008/1/1,0.8289,0,0,0
2008/1/17,0.8423,0,0,0
2008/2/2,0.8277,0,0,0
2008/2/18,0.8355,0,0,0
2008/3/5,0.8486,0,0,0
2008/3/21,0.8723,0,0,0
2008/4/6,0.8548,0,0,0
2008/4/22,0.8638,0,0,0
2008/5/8,0.8882,0,0,0
2008/5/24,0.8818,0,0,0
2008/6/9,0.8939,0,0,0
2008/6/25,0.8624,0,0,0
2008/7/11,0.8675,0,0,0
2008/7/27,0.8854,0,0,0
2008/8/12,0.864,0,0,0
2008/8/28,0.8737,0,0,0
2008/9/13,0.8435,0,0,0
2008/9/29,0.8392,0,0,0
2008/10/15,0.8592,0,0,0
2008/10/31,0.8382,0,0,0
2008/11/16,0.8514,0,0,0
2008/12/2,0.7897,0,0,0
2008/12/18,0.8207,0,0,0
2009/1/1,0.8463,0,0,0
2009/1/17,0.7331,0,0,0
2009/2/2,0.8284,0,0,0
2009/2/18,0.3931,1,0,0
2009/3/6,0.385,0,0,0
2009/3/22,0.4237,0,0,0
2009/4/7,0.4301,0,0,0
2009/4/23,0.4689,0,0,0
2009/5/9,0.4666,0,0,0
2009/5/25,0.4822,0,0,0
2009/6/10,0.4749,0,0,0
2009/6/26,0.4775,0,0,0
2009/7/12,0.5664,0,0,0
2009/7/28,0.483,0,0,0
2009/8/13,0.4784,0,0,0
2009/8/29,0.4983,0,0,0
2009/9/14,0.4748,0,1,0
2009/9/30,0.4996,0,0,0
2009/10/16,0.5491,0,0,0
2009/11/1,0.5985,0,0,0
2009/11/17,0.5967,0,0,0
2009/12/3,0.6261,0,0,0
2009/12/19,0.7025,0,0,0
2010/1/1,0.6625,0,0,0
2010/1/17,0.7094,0,0,0
2010/2/2,0.7427,0,0,0
2010/2/18,0.7549,0,0,0
2010/3/6,0.5784,0,0,1
2010/3/22,0.748,0,0,0
2010/4/7,0.7485,0,0,0
2010/4/23,0.7811,0,0,0
2010/5/9,0.7247,0,0,0
2010/5/25,0.7863,0,0,0
2010/6/10,0.5314,0,0,1
2010/6/26,0.6694,0,0,0
2010/7/12,0.7,0,0,0
2010/7/28,0.4104,0,0,1
2010/8/13,0.7216,0,0,0
2010/8/29,0.6272,0,0,0
2010/9/14,0.6684,0,0,0
2010/9/30,0.7279,0,0,0
2010/10/16,0.7143,0,0,0
2010/11/1,0.7732,0,0,0
2010/11/17,0.7495,0,0,0
2010/12/3,0.8339,0,0,0
2010/12/19,0.8005,0,0,0
