datetime,NDVI,label1,label2,label3
2013/1/1,0.7826,0,0,0
2013/1/17,0.7777,0,0,0
2013/2/2,0.7593,0,0,0
2013/2/18,0.7453,0,0,0
2013/3/6,0.7105,0,0,0
2013/3/22,0.6817,0,0,0
2013/4/7,0.6941,0,0,0
2013/4/23,0.6496,0,0,0
2013/5/9,0.6458,0,0,0
2013/5/25,0.7004,0,0,0
2013/6/10,0.665,0,0,0
2013/6/26,0.7042,0,0,0
2013/7/12,0.6861,0,0,0
2013/7/28,0.6855,0,0,0
2013/8/13,0.6719,0,0,0
2013/8/29,0.6888,0,0,0
2013/9/14,0.7023,0,0,0
2013/9/30,0.785,0,0,0
2013/10/16,0.7549,0,0,0
2013/11/1,0.7624,0,0,0
2013/11/17,0.7927,0,0,0
2013/12/3,0.7638,0,0,0
2013/12/19,0.7763,0,0,0
2014/1/1,0.7907,0,0,0
2014/1/17,0.7771,0,0,0
2014/2/2,0.6543,0,0,0
2014/2/18,0.7871,0,0,0
2014/3/6,0.696,0,0,0
2014/3/22,0.1065,0,0,1
2014/4/7,0.6434,0,0,0
2014/4/23,0.7635,0,0,0
2014/5/9,0.7053,0,0,0
2014/5/25,0.6516,0,0,0
2014/6/10,0.6607,0,0,0
2014/6/26,0.6588,0,0,0
2014/7/12,0.6449,0,0,0
2014/7/28,0.6745,0,0,0
2014/8/13,0.6682,0,0,0
2014/8/29,0.6695,0,0,0
2014/9/14,0.7217,0,0,0
2014/9/30,0.722,0,0,0
2014/10/16,0.7387,0,0,0
2014/11/1,0.8034,0,0,0
2014/11/17,0.6922,0,0,0
2014/12/3,0.7622,0,0,0
2014/12/19,0.7538,0,0,0
2015/1/1,0.7685,0,0,0
2015/1/17,0.8253,0,0,0
2015/2/2,0.718,0,0,0
2015/2/18,0.6695,0,0,0
2015/3/6,0.6442,0,0,0
2015/3/22,0.6463,0,0,0
2015/4/7,0.6114,0,0,0
2015/4/23,0.7124,0,0,0
2015/5/9,0.6741,0,0,0
2015/5/25,0.6269,0,0,0
2015/6/10,0.7387,0,0,0
2015/6/26,0.6394,0,0,0
2015/7/12,0.6411,0,0,0
2015/7/28,0.6423,0,0,0
2015/8/13,0.7039,0,0,0
2015/8/29,0.6383,0,0,0
2015/9/14,0.734,0,0,0
2015/9/30,0.6959,0,0,0
2015/10/16,0.7624,0,0,0
2015/11/1,0.7703,0,0,0
2015/11/17,0.7787,0,0,0
2015/12/3,0.8034,0,0,0
2015/12/19,0.7962,0,0,0
2016/1/1,0.732,0,0,0
2016/1/17,0.7624,0,0,0
2016/2/2,0.7255,0,0,0
2016/2/18,0.7407,0,0,0
2016/3/5,0.6501,0,0,0
2016/3/21,0.6246,0,0,0
2016/4/6,0.6492,0,0,0
2016/4/22,0.6152,0,0,0
2016/5/8,0.6438,0,0,0
2016/5/24,0.6258,0,0,0
2016/6/9,0.6748,0,0,0
2016/6/25,0.6551,0,0,0
2016/7/11,0.653,0,0,0
2016/7/27,0.6645,0,0,0
2016/8/12,0.6656,0,0,0
2016/8/28,0.6924,0,0,0
2016/9/13,0.7123,0,0,0
2016/9/29,0.7132,0,0,0
2016/10/15,0.7528,0,0,0
2016/10/31,0.759,0,0,0
2016/11/16,0.7868,0,0,0
2016/12/2,0.7493,0,0,0
2016/12/18,0.7672,0,0,0
2017/1/1,0.7529,0,0,0
2017/1/17,0.7284,0,0,0
2017/2/2,0.7505,0,0,0
2017/2/18,0.6913,0,0,0
2017/3/6,0.6943,0,0,0
2017/3/22,0.642,0,0,0
2017/4/7,0.6425,0,0,0
2017/4/23,0.6802,0,0,0
2017/5/9,0.8065,0,0,0
2017/5/25,0.7049,0,0,0
2017/6/10,0.6859,0,0,0
2017/6/26,0.2178,1,0,0
2017/7/12,0.2315,0,0,0
2017/7/28,0.2652,0,0,0
2017/8/13,0.3196,0,0,0
2017/8/29,0.3777,0,0,0
2017/9/14,0.3996,0,0,0
2017/9/30,0.4149,0,0,0
2017/10/16,0.4991,0,0,0
2017/11/1,0.5023,0,0,0
2017/11/17,0.5076,0,0,0
2017/12/3,0.5614,0,0,0
2017/12/19,0.5221,0,0,0
2018/1/1,0.4955,0,0,0
2018/1/17,0.5406,0,0,0
2018/2/2,0.4481,0,0,0
2018/2/18,0.4159,0,0,0
2018/3/6,0.4625,0,0,0
2018/3/22,0.4102,0,0,0
2018/4/7,0.4064,0,0,0
2018/4/23,0.4491,0,0,0
2018/5/9,0.4733,0,0,0
2018/5/25,0.5219,0,0,0
2018/6/10,0.5146,0,0,0
2018/6/26,0.4971,0,0,0
2018/7/12,0.604,0,0,0
2018/7/28,0.5331,0,0,0
2018/8/13,0.5213,0,0,0
2018/8/29,0.5393,0,0,0
2018/9/14,0.5631,0,0,0
2018/9/30,0.601,0,0,0
2018/10/16,0.613,0,0,0
2018/11/1,0.7322,0,0,0
2018/11/17,0.775,0,0,0
2018/12/3,0.7057,0,0,0
2018/12/19,0.6974,0,0,0
