datetime,NDVI,label1,label2,label3
2001/1/1,0.6012,0,0,0
2001/1/17,0.5683,0,0,0
2001/2/2,0.5905,0,0,0
2001/2/18,0.5936,0,0,0
2001/3/6,0.5534,0,0,0
2001/3/22,0.5924,0,0,0
2001/4/7,0.662,0,0,0
2001/4/23,0.7503,0,0,0
2001/5/9,0.7135,0,0,0
2001/5/25,0.74,0,0,0
2001/6/10,0.6868,0,0,0
2001/6/26,0.6981,0,0,0
2001/7/12,0.6911,0,0,0
2001/7/28,0.6717,0,0,0
2001/8/13,0.6701,0,0,0
2001/8/29,0.6921,0,0,0
2001/9/14,0.6465,0,0,0
2001/9/30,0.6503,0,0,0
2001/10/16,0.6563,0,0,0
2001/11/1,0.6023,0,0,0
2001/11/17,0.5905,0,0,0
2001/12/3,0.5858,0,0,0
2001/12/19,0.6278,0,0,0
2002/1/1,0.5844,0,0,0
2002/1/17,0.6085,0,0,0
2002/2/2,0.5936,0,0,0
2002/2/18,0.6323,0,0,0
2002/3/6,0.6156,0,0,0
2002/3/22,0.5478,0,0,0
2002/4/7,0.6065,0,0,0
2002/4/23,0.682,0,0,0
2002/5/9,0.7422,0,0,0
2002/5/25,0.7102,0,0,0
2002/6/10,0.7274,0,0,0
2002/6/26,0.7058,0,0,0
2002/7/12,0.6792,0,0,0
2002/7/28,0.6518,0,0,0
2002/8/13,0.6669,0,0,0
2002/8/29,0.6549,0,0,0
2002/9/14,0.6628,0,0,0
2002/9/30,0.648,0,0,0
2002/10/16,0.6533,0,0,0
2002/11/1,0.6408,0,0,0
2002/11/17,0.5643,0,0,0
2002/12/3,0.6326,0,0,0
2002/12/19,0.5679,0,0,0
2003/1/1,0.663,0,0,0
2003/1/17,0.6479,0,0,0
2003/2/2,0.5762,0,0,0
2003/2/18,0.5829,0,0,0
2003/3/6,0.5885,0,0,0
2003/3/22,0.5696,0,0,0
2003/4/7,0.6416,0,0,0
2003/4/23,0.6739,0,0,0
2003/5/9,0.72,0,0,0
2003/5/25,0.7261,0,0,0
2003/6/10,0.6926,0,0,0
2003/6/26,0.7358,0,0,0
2003/7/12,0.7427,0,0,0
2003/7/28,0.6938,0,0,0
2003/8/13,0.7085,0,0,0
2003/8/29,0.6881,0,0,0
2003/9/14,0.6978,0,0,0
2003/9/30,0.6516,0,0,0
2003/10/16,0.6688,0,0,0
2003/11/1,0.6581,0,0,0
2003/11/17,0.6007,0,0,0
2003/12/3,0.6194,0,0,0
2003/12/19,0.6284,0,0,0
2004/1/1,0.6656,0,0,0
2004/1/17,0.6129,0,0,0
2004/2/2,0.5952,0,0,0
2004/2/18,0.6307,0,0,0
2004/3/5,0.5935,0,0,0
2004/3/21,0.5946,0,0,0
2004/4/6,0.6603,0,0,0
2004/4/22,0.7133,0,0,0
2004/5/8,0.7702,0,0,0
2004/5/24,0.7251,0,0,0
2004/6/9,0.7309,0,0,0
2004/6/25,0.7193,0,0,0
2004/7/11,0.7144,0,0,0
2004/7/27,0.6982,0,0,0
2004/8/12,0.6636,0,0,0
2004/8/28,0.1942,1,0,0
2004/9/13,0.1707,0,0,0
2004/9/29,0.2211,0,0,0
2004/10/15,0.2509,0,0,0
2004/10/31,0.3283,0,0,0
2004/11/16,0.2523,0,0,0
2004/12/2,0.2819,0,0,0
2004/12/18,0.2799,0,0,0
2005/1/1,0.3273,0,0,0
2005/1/17,0.2398,0,0,0
2005/2/2,0.254,0,0,0
2005/2/18,0.2886,0,0,0
2005/3/6,0.3392,0,1,0
2005/3/22,0.4387,0,0,0
2005/4/7,0.4368,0,0,0
2005/4/23,0.5019,0,0,0
2005/5/9,0.4833,0,0,0
2005/5/25,0.5454,0,0,0
2005/6/10,0.5221,0,0,0
2005/6/26,0.5159,0,0,0
2005/7/12,0.4929,0,0,0
2005/7/28,0.4688,0,0,0
2005/8/13,0.5368,0,0,0
2005/8/29,0.4679,0,0,0
2005/9/14,0.4779,0,0,0
2005/9/30,0.4574,0,0,0
2005/10/16,0.442,0,0,0
2005/11/1,0.3809,0,0,0
2005/11/17,0.4181,0,0,0
2005/12/3,0.4412,0,0,0
2005/12/19,0.4392,0,0,0
2006/1/1,0.4392,0,0,0
2006/1/17,0.4802,0,0,0
2006/2/2,0.4732,0,0,0
2006/2/18,0.4595,0,0,0
2006/3/6,0.478,0,0,0
2006/3/22,0.5172,0,0,0
2006/4/7,0.4749,0,0,0
2006/4/23,0.5188,0,0,0
2006/5/9,0.6518,0,0,0
2006/5/25,0.625,0,0,0
2006/6/10,0.654,0,0,0
2006/6/26,0.6128,0,0,0
2006/7/12,0.5125,0,0,0
2006/7/28,0.5227,0,0,0
2006/8/13,0.5307,0,0,0
2006/8/29,0.5063,0,0,0
2006/9/14,0.5066,0,0,0
2006/9/30,0.515,0,0,0
2006/10/16,0.4907,0,0,0
2006/11/1,0.4597,0,0,0
2006/11/17,0.4743,0,0,0
2006/12/3,0.436,0,0,0
2006/12/19,0.5303,0,0,0
