datetime,NDVI,label1,label2,label3
2004/1/1,0.6938,0,0,0
2004/1/17,0.671,0,0,0
2004/2/2,0.6683,0,0,0
2004/2/18,0.5478,0,0,1
2004/3/5,0.6351,0,0,0
2004/3/21,0.6482,0,0,0
2004/4/6,0.6194,0,0,0
2004/4/22,0.6578,0,0,0
2004/5/8,0.638,0,0,0
2004/5/24,0.628,0,0,0
2004/6/9,0.6013,0,0,0
2004/6/25,0.5898,0,0,0
2004/7/11,0.5517,0,0,0
2004/7/27,0.5501,0,0,0
2004/8/12,0.5388,0,0,0
2004/8/28,0.558,0,0,0
2004/9/13,0.5459,0,0,0
2004/9/29,0.5647,0,0,0
2004/10/15,0.6142,0,0,0
2004/10/31,0.6299,0,0,0
2004/11/16,0.7204,0,0,0
2004/12/2,0.6909,0,0,0
2004/12/18,0.711,0,0,0
2005/1/1,0.6746,0,0,0
2005/1/17,0.6577,0,0,0
2005/2/2,0.6694,0,0,0
2005/2/18,0.6558,0,0,0
2005/3/6,0.6216,0,0,0
2005/3/22,0.6448,0,0,0
2005/4/7,0.4929,0,0,1
2005/4/23,0.6113,0,0,0
2005/5/9,0.6208,0,0,0
2005/5/25,0.6523,0,0,0
2005/6/10,0.6015,0,0,0
2005/6/26,0.6121,0,0,0
2005/7/12,0.5704,0,0,0
2005/7/28,0.5559,0,0,0
2005/8/13,0.5254,0,0,0
2005/8/29,0.5575,0,0,0
2005/9/14,0.5118,0,0,0
2005/9/30,0.6412,0,0,0
2005/10/16,0.6428,0,0,0
2005/11/1,0.6654,0,0,0
2005/11/17,0.6721,0,0,0
2005/12/3,0.683,0,0,0
2005/12/19,0.684,0,0,0
2006/1/1,0.6553,0,0,0
2006/1/17,0.6577,0,0,0
2006/2/2,0.6137,0,0,0
2006/2/18,0.6604,0,0,0
2006/3/6,0.6217,0,0,0
2006/3/22,0.6151,0,0,0
2006/4/7,0.5939,0,0,0
2006/4/23,0.6282,0,0,0
2006/5/9,0.6185,0,0,0
2006/5/25,0.6169,0,0,0
2006/6/10,0.5759,0,0,0
2006/6/26,0.5603,0,0,0
2006/7/12,0.565,0,0,0
2006/7/28,0.5815,0,0,0
2006/8/13,0.5415,0,0,0
2006/8/29,0.5488,0,0,0
2006/9/14,0.5627,0,0,0
2006/9/30,0.5908,0,0,0
2006/10/16,0.6497,0,0,0
2006/11/1,0.667,0,0,0
2006/11/17,0.6431,0,0,0
2006/12/3,0.6634,0,0,0
2006/12/19,0.6774,0,0,0
2007/1/1,0.6913,0,0,0
2007/1/17,0.684,0,0,0
2007/2/2,0.6506,0,0,0
2007/2/18,0.6187,0,0,0
2007/3/6,0.6027,0,0,0
2007/3/22,0.5917,0,0,0
2007/4/7,0.5951,0,0,0
2007/4/23,0.5916,0,0,0
2007/5/9,0.6107,0,0,0
2007/5/25,0.6355,0,0,0
2007/6/10,0.6083,0,0,0
2007/6/26,0.5776,0,0,0
2007/7/12,0.5443,0,0,0
2007/7/28,0.5583,0,0,0
2007/8/13,0.5062,0,0,0
2007/8/29,0.3217,1,0,0
2007/9/14,0.2942,0,0,0
2007/9/30,0.2769,0,0,0
2007/10/16,0.3846,0,0,0
2007/11/1,0.5083,0,0,0
2007/11/17,0.4765,0,0,0
2007/12/3,0.59,0,0,0
2007/12/19,0.5046,0,0,0
2008/1/1,0.5046,0,0,0
2008/1/17,0.5822,0,0,0
2008/2/2,0.5564,0,0,0
2008/2/18,0.5386,0,0,0
2008/3/5,0.5516,0,0,0
2008/3/21,0.5603,0,0,0
2008/4/6,0.5672,0,0,0
2008/4/22,0.5419,0,0,0
2008/5/8,0.5761,0,0,0
2008/5/24,0.5445,0,0,0
2008/6/9,0.4954,0,0,0
2008/6/25,0.4535,0,0,0
2008/7/11,0.4178,0,0,0
2008/7/27,0.4302,0,0,0
2008/8/12,0.3949,0,0,0
2008/8/28,0.3936,0,0,0
2008/9/13,0.4488,0,0,0
2008/9/29,0.4555,0,0,0
2008/10/15,0.4166,0,0,0
2008/10/31,0.4878,0,0,0
2008/11/16,0.5428,0,0,0
2008/12/2,0.5495,0,0,0
2008/12/18,0.5751,0,0,0
2009/1/1,0.5587,0,0,0
2009/1/17,0.4809,0,0,0
2009/2/2,0.5948,0,0,0
2009/2/18,0.5381,0,0,0
2009/3/6,0.5367,0,0,0
2009/3/22,0.5503,0,0,0
2009/4/7,0.5593,0,0,0
2009/4/23,0.6034,0,0,0
2009/5/9,0.6016,0,0,0
2009/5/25,0.5509,0,0,0
2009/6/10,0.5176,0,0,0
2009/6/26,0.5093,0,0,0
2009/7/12,0.4993,0,0,0
2009/7/28,0.4771,0,0,0
2009/8/13,0.4818,0,0,0
2009/8/29,0.4756,0,0,0
2009/9/14,0.5137,0,0,0
2009/9/30,0.5613,0,0,0
2009/10/16,0.6515,0,0,0
2009/11/1,0.6902,0,0,0
2009/11/17,0.6581,0,0,0
2009/12/3,0.6575,0,0,0
2009/12/19,0.6826,0,0,0
