datetime,NDVI,label1,label2,label3
2001/1/1,0.6876,0,0,0
2001/1/17,0.6885,0,0,0
2001/2/2,0.6836,0,0,0
2001/2/18,0.5765,0,0,0
2001/3/6,0.6729,0,0,0
2001/3/22,0.6254,0,0,0
2001/4/7,0.6508,0,0,0
2001/4/23,0.6426,0,0,0
2001/5/9,0.6788,0,0,0
2001/5/25,0.6453,0,0,0
2001/6/10,0.6249,0,0,0
2001/6/26,0.6505,0,0,0
2001/7/12,0.6296,0,0,0
2001/7/28,0.6314,0,0,0
2001/8/13,0.5891,0,0,0
2001/8/29,0.5949,0,0,0
2001/9/14,0.7248,0,0,0
2001/9/30,0.6954,0,0,0
2001/10/16,0.7316,0,0,0
2001/11/1,0.6954,0,0,0
2001/11/17,0.7202,0,0,0
2001/12/3,0.7078,0,0,0
2001/12/19,0.7175,0,0,0
2002/1/1,0.711,0,0,0
2002/1/17,0.7631,0,0,0
2002/2/2,0.7108,0,0,0
2002/2/18,0.7105,0,0,0
2002/3/6,0.7356,0,0,0
2002/3/22,0.727,0,0,0
2002/4/7,0.6624,0,0,0
2002/4/23,0.646,0,0,0
2002/5/9,0.6958,0,0,0
2002/5/25,0.6266,0,0,0
2002/6/10,0.6062,0,0,0
2002/6/26,0.6059,0,0,0
2002/7/12,0.5865,0,0,0
2002/7/28,0.5906,0,0,0
2002/8/13,0.6033,0,0,0
2002/8/29,0.6038,0,0,0
2002/9/14,0.6915,0,0,0
2002/9/30,0.724,0,0,0
2002/10/16,0.7163,0,0,0
2002/11/1,0.7118,0,0,0
2002/11/17,0.7163,0,0,0
2002/12/3,0.7166,0,0,0
2002/12/19,0.7023,0,0,0
2003/1/1,0.6908,0,0,0
2003/1/17,0.7138,0,0,0
2003/2/2,0.6936,0,0,0
2003/2/18,0.6288,0,0,0
2003/3/6,0.6659,0,0,0
2003/3/22,0.6878,0,0,0
2003/4/7,0.6688,0,0,0
2003/4/23,0.6601,0,0,0
2003/5/9,0.6918,0,0,0
2003/5/25,0.667,0,0,0
2003/6/10,0.6432,0,0,0
2003/6/26,0.6299,0,0,0
2003/7/12,0.6307,0,0,0
2003/7/28,0.6025,0,0,0
2003/8/13,0.3467,1,0,0
2003/8/29,0.3285,0,0,0
2003/9/14,0.2741,0,0,0
2003/9/30,0.2843,0,0,0
2003/10/16,0.2593,0,0,0
2003/11/1,0.3312,0,0,0
2003/11/17,0.2472,0,0,0
2003/12/3,0.3263,0,0,0
2003/12/19,0.279,0,0,0
2004/1/1,0.2461,0,0,0
2004/1/17,0.2947,0,0,0
2004/2/2,0.2592,0,0,0
2004/2/18,0.2993,0,0,0
2004/3/5,0.2486,0,0,0
2004/3/21,0.311,0,0,0
2004/4/6,0.317,0,0,0
2004/4/22,0.2874,0,0,0
2004/5/8,0.3922,0,0,0
2004/5/24,0.3835,0,0,0
2004/6/9,0.3922,0,0,0
2004/6/25,0.3453,0,0,0
2004/7/11,0.3188,0,0,0
2004/7/27,0.3911,0,0,0
2004/8/12,0.3283,0,0,0
2004/8/28,0.3236,0,0,0
2004/9/13,0.3452,0,0,0
2004/9/29,0.3302,0,0,0
2004/10/15,0.4546,0,1,0
2004/10/31,0.4874,0,0,0
2004/11/16,0.4366,0,0,0
2004/12/2,0.4515,0,0,0
2004/12/18,0.4412,0,0,0
2005/1/1,0.4655,0,0,0
2005/1/17,0.4679,0,0,0
2005/2/2,0.4304,0,0,0
2005/2/18,0.4333,0,0,0
2005/3/6,0.4341,0,0,0
2005/3/22,0.4232,0,0,0
2005/4/7,0.3883,0,0,0
2005/4/23,0.3773,0,0,0
2005/5/9,0.3854,0,0,0
2005/5/25,0.4328,0,0,0
2005/6/10,0.3495,0,0,0
2005/6/26,0.3424,0,0,0
2005/7/12,0.318,0,0,0
2005/7/28,0.3312,0,0,0
2005/8/13,0.3312,0,0,0
2005/8/29,0.3301,0,0,0
2005/9/14,0.3234,0,0,0
2005/9/30,0.3306,0,0,0
2005/10/16,0.423,0,0,0
2005/11/1,0.4455,0,0,0
2005/11/17,0.4785,0,0,0
2005/12/3,0.4649,0,0,0
2005/12/19,0.4947,0,0,0
2006/1/1,0.4633,0,0,0
2006/1/17,0.4968,0,0,0
2006/2/2,0.4838,0,0,0
2006/2/18,0.4929,0,0,0
2006/3/6,0.4888,0,0,0
2006/3/22,0.5254,0,0,0
2006/4/7,0.4974,0,0,0
2006/4/23,0.5629,0,0,0
2006/5/9,0.5085,0,0,0
2006/5/25,0.4437,0,0,0
2006/6/10,0.4185,0,0,0
2006/6/26,0.4942,0,0,0
2006/7/12,0.4061,0,0,0
2006/7/28,0.4036,0,0,0
2006/8/13,0.4075,0,0,0
2006/8/29,0.4215,0,0,0
2006/9/14,0.4742,0,0,0
2006/9/30,0.5098,0,0,0
2006/10/16,0.5779,0,0,0
2006/11/1,0.575,0,0,0
2006/11/17,0.6153,0,0,0
2006/12/3,0.5981,0,0,0
2006/12/19,0.592,0,0,0
