datetime,NDVI,label1,label2,label3
2002-01-01,0.6073000000000001,0.0,0.0,0.0
2002-01-17,0.5464,0.0,0.0,0.0
2002-02-02,0.6036,0.0,0.0,0.0
2002-02-18,0.5681,0.0,0.0,0.0
2002-03-06,0.5722,0.0,0.0,0.0
2002-03-22,0.5594,0.0,0.0,0.0
2002-04-07,0.525,0.0,0.0,0.0
2002-04-23,0.49,0.0,0.0,0.0
2002-05-09,0.4252,0.0,0.0,0.0
2002-05-25,0.4108,0.0,0.0,0.0
2002-06-10,0.3813,0.0,0.0,0.0
2002-06-26,0.361,0.0,0.0,0.0
2002-07-12,0.3589,0.0,0.0,0.0
2002-07-28,0.3623,0.0,0.0,0.0
2002-08-13,0.3563,0.0,0.0,0.0
2002-08-29,0.3652,0.0,0.0,0.0
2002-09-14,0.3778,0.0,0.0,0.0
2002-09-30,0.3753,0.0,0.0,0.0
2002-10-16,0.3969,0.0,0.0,0.0
2002-11-01,0.3979,0.0,0.0,0.0
2002-11-17,0.4579,0.0,0.0,0.0
2002-12-03,0.5236000000000001,0.0,0.0,0.0
2002-12-19,0.5608000000000001,0.0,0.0,0.0
2003-01-01,0.5790000000000001,0.0,0.0,0.0
2003-01-17,0.5562,0.0,0.0,0.0
2003-02-02,0.5982000000000001,0.0,0.0,0.0
2003-02-18,0.6312,0.0,0.0,0.0
2003-03-06,0.6318,0.0,0.0,0.0
2003-03-22,0.6453,0.0,0.0,0.0
2003-04-07,0.6182000000000001,0.0,0.0,0.0
2003-04-23,0.6457,0.0,0.0,0.0
2003-05-09,0.5911000000000001,0.0,0.0,0.0
2003-05-25,0.5338,0.0,0.0,0.0
2003-06-10,0.485,0.0,0.0,0.0
2003-06-26,0.4481,0.0,0.0,0.0
2003-07-12,0.4072,0.0,0.0,0.0
2003-07-28,0.4458,0.0,0.0,0.0
2003-08-13,0.4344,0.0,0.0,0.0
2003-08-29,0.4305,0.0,0.0,0.0
2003-09-14,0.4289,0.0,0.0,0.0
2003-09-30,0.4331,0.0,0.0,0.0
2003-10-16,0.4682,0.0,0.0,0.0
2003-11-01,0.4636,0.0,0.0,0.0
2003-11-17,0.4835,0.0,0.0,0.0
2003-12-03,0.3989,0.0,0.0,0.0
2003-12-19,0.5486,0.0,0.0,0.0
2004-01-01,0.5486,0.0,0.0,0.0
2004-01-17,0.5386000000000001,0.0,0.0,0.0
2004-02-02,0.545,0.0,0.0,0.0
2004-02-18,0.5509000000000001,0.0,0.0,0.0
2004-03-05,0.5795,0.0,0.0,0.0
2004-03-21,0.604,0.0,0.0,0.0
2004-04-06,0.5678000000000001,0.0,0.0,0.0
2004-04-22,0.5137,0.0,0.0,0.0
2004-05-08,0.4576,0.0,0.0,0.0
2004-05-24,0.438,0.0,0.0,0.0
2004-06-09,0.4077,0.0,0.0,0.0
2004-06-25,0.3915,0.0,0.0,0.0
2004-07-11,0.392,0.0,0.0,0.0
2004-07-27,0.3703,0.0,0.0,0.0
2004-08-12,0.3752,0.0,0.0,0.0
2004-08-28,0.3735,0.0,0.0,0.0
2004-09-13,0.3612,0.0,0.0,0.0
2004-09-29,0.3946,0.0,0.0,0.0
2004-10-15,0.4724,0.0,0.0,0.0
2004-10-31,0.4706,0.0,0.0,0.0
2004-11-16,0.5513,0.0,0.0,0.0
2004-12-02,0.5456,0.0,0.0,0.0
2004-12-18,0.5654,0.0,0.0,0.0
2005-01-01,0.6135,0.0,0.0,0.0
2005-01-17,0.6036,0.0,0.0,0.0
2005-02-02,0.6391,0.0,0.0,0.0
2005-02-18,0.7308,0.0,0.0,0.0
2005-03-06,0.6716000000000001,0.0,0.0,0.0
2005-03-22,0.7308,0.0,0.0,0.0
2005-04-07,0.6719,0.0,0.0,0.0
2005-04-23,0.6508,0.0,0.0,0.0
2005-05-09,0.6139,0.0,0.0,0.0
2005-05-25,0.5474,0.0,0.0,0.0
2005-06-10,0.4891,0.0,0.0,0.0
2005-06-26,0.4887,0.0,0.0,0.0
2005-07-12,0.4803,0.0,0.0,0.0
2005-07-28,0.445,0.0,0.0,0.0
2005-08-13,0.4721,0.0,0.0,0.0
2005-08-29,0.461,0.0,0.0,0.0
2005-09-14,0.4531,0.0,0.0,0.0
2005-09-30,0.4819,0.0,0.0,0.0
2005-10-16,0.469,0.0,0.0,0.0
2005-11-01,0.496,0.0,0.0,0.0
2005-11-17,0.4192,0.0,0.0,0.0
2005-12-03,0.5448000000000001,0.0,0.0,0.0
2005-12-19,0.6032000000000001,0.0,0.0,0.0
2006-01-01,0.5411,0.0,0.0,0.0
2006-01-17,0.5488000000000001,0.0,0.0,0.0
2006-02-02,0.5732,0.0,0.0,0.0
2006-02-18,0.5725,0.0,0.0,0.0
2006-03-06,0.5818,0.0,0.0,0.0
2006-03-22,0.5673,0.0,0.0,0.0
2006-04-07,0.6092000000000001,0.0,0.0,0.0
2006-04-23,0.6056,0.0,0.0,0.0
2006-05-09,0.5851000000000001,0.0,0.0,0.0
2006-05-25,0.5588000000000001,0.0,0.0,0.0
2006-06-10,0.5273,0.0,0.0,0.0
2006-06-26,0.4774,0.0,0.0,0.0
2006-07-12,0.4494,1.0,0.0,0.0
2006-07-28,0.2081,0.0,0.0,0.0
2006-08-13,0.214,0.0,0.0,0.0
2006-08-29,0.1901,0.0,0.0,0.0
2006-09-14,0.199,0.0,0.0,0.0
2006-09-30,0.2372,0.0,0.0,0.0
2006-10-16,0.2503,0.0,0.0,0.0
2006-11-01,0.2327,0.0,0.0,0.0
2006-11-17,0.2336,0.0,0.0,0.0
2006-12-03,0.225,0.0,0.0,0.0
2006-12-19,0.2384,0.0,0.0,0.0
2007-01-01,0.2794,0.0,0.0,0.0
2007-01-17,0.2418,0.0,0.0,0.0
2007-02-02,0.2871,0.0,0.0,0.0
2007-02-18,0.2797,0.0,0.0,0.0
2007-03-06,0.3838,0.0,0.0,0.0
2007-03-22,0.3353,0.0,0.0,0.0
2007-04-07,0.2936,0.0,0.0,0.0
2007-04-23,0.2973,0.0,0.0,0.0
2007-05-09,0.265,0.0,0.0,0.0
2007-05-25,0.2377,0.0,0.0,0.0
2007-06-10,0.2256,0.0,0.0,0.0
2007-06-26,0.2256,0.0,0.0,0.0
2007-07-12,0.2235,0.0,0.0,0.0
2007-07-28,0.2193,0.0,0.0,0.0
2007-08-13,0.2169,0.0,0.0,0.0
2007-08-29,0.2482,0.0,0.0,0.0
2007-09-14,0.2407,0.0,0.0,0.0
2007-09-30,0.2315,0.0,0.0,0.0
2007-10-16,0.2541,0.0,0.0,0.0
2007-11-01,0.2454,0.0,0.0,0.0
2007-11-17,0.2469,0.0,0.0,0.0
2007-12-03,0.2353,0.0,0.0,0.0
2007-12-19,0.2679,0.0,0.0,0.0
