datetime,NDVI,label1,label2,label3
2001/1/1,0.4871,0,0,0
2001/1/17,0.5093,0,0,0
2001/2/2,0.5402,0,0,0
2001/2/18,0.5503,0,0,0
2001/3/6,0.5837,0,0,0
2001/3/22,0.608,0,0,0
2001/4/7,0.5904,0,0,0
2001/4/23,0.6464,0,0,0
2001/5/9,0.6601,0,0,0
2001/5/25,0.5572,0,0,0
2001/6/10,0.5287,0,0,0
2001/6/26,0.4813,0,0,0
2001/7/12,0.4745,0,0,0
2001/7/28,0.4675,0,0,0
2001/8/13,0.4293,0,0,0
2001/8/29,0.4548,0,0,0
2001/9/14,0.4577,0,0,0
2001/9/30,0.4451,0,0,0
2001/10/16,0.4396,0,0,0
2001/11/1,0.4512,0,0,0
2001/11/17,0.4187,0,0,0
2001/12/3,0.4408,0,0,0
2001/12/19,0.5123,0,1,0
2002/1/1,0.5299,0,0,0
2002/1/17,0.5134,0,0,0
2002/2/2,0.4904,0,0,0
2002/2/18,0.4572,0,0,0
2002/3/6,0.5044,0,0,0
2002/3/22,0.4502,0,0,0
2002/4/7,0.4478,0,0,0
2002/4/23,0.4055,0,0,0
2002/5/9,0.4129,0,0,0
2002/5/25,0.3751,0,0,0
2002/6/10,0.3966,0,0,0
2002/6/26,0.3789,0,1,0
2002/7/12,0.3638,0,0,0
2002/7/28,0.3575,0,0,0
2002/8/13,0.3486,0,0,0
2002/8/29,0.3419,0,0,0
2002/9/14,0.346,0,0,0
2002/9/30,0.346,0,0,0
2002/10/16,0.345,0,0,0
2002/11/1,0.3445,0,0,0
2002/11/17,0.3678,0,0,0
2002/12/3,0.36,0,0,0
2002/12/19,0.3933,0,0,0
2003/1/1,0.4133,0,0,0
2003/1/17,0.4375,0,0,0
2003/2/2,0.4626,0,0,0
2003/2/18,0.5256,0,0,0
2003/3/6,0.579,0,0,0
2003/3/22,0.6122,0,0,0
2003/4/7,0.5939,0,0,0
2003/4/23,0.5895,0,0,0
2003/5/9,0.6058,0,0,0
2003/5/25,0.531,0,0,0
2003/6/10,0.5074,0,0,0
2003/6/26,0.4867,0,0,0
2003/7/12,0.4461,0,0,0
2003/7/28,0.4842,0,0,0
2003/8/13,0.4367,0,0,0
2003/8/29,0.486,0,0,0
2003/9/14,0.471,0,0,0
2003/9/30,0.4695,0,0,0
2003/10/16,0.3901,0,0,0
2003/11/1,0.4397,0,0,0
2003/11/17,0.4514,0,0,0
2003/12/3,0.4708,0,0,0
2003/12/19,0.5027,0,0,0
2004/1/1,0.5106,0,0,0
2004/1/17,0.4917,0,0,0
2004/2/2,0.4865,0,0,0
2004/2/18,0.5309,0,0,0
2004/3/5,0.5288,0,0,0
2004/3/21,0.5632,0,0,0
2004/4/6,0.5442,0,0,0
2004/4/22,0.4559,0,0,0
2004/5/8,0.2058,1,0,0
2004/5/24,0.1935,0,0,0
2004/6/9,0.1807,0,0,0
2004/6/25,0.1856,0,0,0
2004/7/11,0.1936,0,0,0
2004/7/27,0.192,0,0,0
2004/8/12,0.1888,0,0,0
2004/8/28,0.1984,0,0,0
2004/9/13,0.1817,0,0,0
2004/9/29,0.1823,0,0,0
2004/10/15,0.1911,0,1,0
2004/10/31,0.1969,0,0,0
2004/11/16,0.2457,0,0,0
2004/12/2,0.2201,0,0,0
2004/12/18,0.3903,0,0,0
2005/1/1,0.3903,0,0,0
2005/1/17,0.3707,0,0,0
2005/2/2,0.4136,0,0,0
2005/2/18,0.5433,0,0,0
2005/3/6,0.5182,0,0,0
2005/3/22,0.5646,0,0,0
2005/4/7,0.4887,0,0,0
2005/4/23,0.4756,0,0,0
2005/5/9,0.4314,0,0,0
2005/5/25,0.3632,0,0,0
2005/6/10,0.3826,0,0,0
2005/6/26,0.3469,0,0,0
2005/7/12,0.344,0,0,0
2005/7/28,0.3492,0,0,0
2005/8/13,0.3423,0,0,0
2005/8/29,0.3307,0,0,0
2005/9/14,0.3745,0,0,0
2005/9/30,0.3402,0,0,0
2005/10/16,0.3899,0,0,0
2005/11/1,0.3617,0,0,0
2005/11/17,0.4205,0,0,0
2005/12/3,0.3923,0,0,0
2005/12/19,0.4147,0,0,0
2006/1/1,0.3871,0,0,0
2006/1/17,0.4296,0,0,0
2006/2/2,0.4517,0,0,0
2006/2/18,0.4604,0,0,0
2006/3/6,0.5613,0,0,0
2006/3/22,0.4864,0,0,0
2006/4/7,0.5587,0,0,0
2006/4/23,0.6851,0,0,0
2006/5/9,0.6149,0,0,0
2006/5/25,0.6004,0,0,0
2006/6/10,0.494,0,0,0
2006/6/26,0.4403,0,0,0
2006/7/12,0.3922,0,0,0
2006/7/28,0.4299,0,0,0
2006/8/13,0.3869,0,0,0
2006/8/29,0.3707,0,0,0
2006/9/14,0.3944,0,0,0
2006/9/30,0.4112,0,0,0
2006/10/16,0.3905,0,0,0
2006/11/1,0.4168,0,0,0
2006/11/17,0.3891,0,0,0
2006/12/3,0.3754,0,0,0
2006/12/19,0.3826,0,0,0
