datetime,NDVI,label1,label2,label3
2001/1/1,0.5787,0,0.0,0.0
2001/1/17,0.5511,0,0.0,0.0
2001/2/2,0.5456,0,0.0,0.0
2001/2/18,0.5521,0,0.0,0.0
2001/3/6,0.5715,0,0.0,0.0
2001/3/22,0.5328,0,0.0,0.0
2001/4/7,0.5462,0,0.0,0.0
2001/4/23,0.5262,0,0.0,0.0
2001/5/9,0.5652,0,0.0,0.0
2001/5/25,0.5056,0,0.0,0.0
2001/6/10,0.4578,0,0.0,0.0
2001/6/26,0.4466,0,0.0,0.0
2001/7/12,0.4257,0,0.0,0.0
2001/7/28,0.4251,0,0.0,0.0
2001/8/13,0.4125,0,0.0,0.0
2001/8/29,0.4181,0,0.0,0.0
2001/9/14,0.406,0,0.0,0.0
2001/9/30,0.4938,0,0.0,0.0
2001/10/16,0.583,0,0.0,0.0
2001/11/1,0.5448,0,0.0,0.0
2001/11/17,0.6122,0,0.0,0.0
2001/12/3,0.5632,0,0.0,0.0
2001/12/19,0.5918,0,0.0,0.0
2002/1/1,0.6203,0,0.0,0.0
2002/1/17,0.5474,0,0.0,0.0
2002/2/2,0.6024,0,0.0,0.0
2002/2/18,0.5555,0,0.0,0.0
2002/3/6,0.5744,0,0.0,0.0
2002/3/22,0.5669,0,0.0,0.0
2002/4/7,0.5321,0,0.0,0.0
2002/4/23,0.5246,0,0.0,0.0
2002/5/9,0.5705,0,0.0,0.0
2002/5/25,0.5166,0,0.0,0.0
2002/6/10,0.4703,0,0.0,0.0
2002/6/26,0.4466,0,0.0,0.0
2002/7/12,0.4307,0,0.0,0.0
2002/7/28,0.4306,0,0.0,0.0
2002/8/13,0.4498,0,0.0,0.0
2002/8/29,0.4505,0,0.0,0.0
2002/9/14,0.5269,0,0.0,0.0
2002/9/30,0.5594,0,0.0,0.0
2002/10/16,0.5441,0,0.0,0.0
2002/11/1,0.5741,0,0.0,0.0
2002/11/17,0.6466,0,0.0,0.0
2002/12/3,0.6129,0,0.0,0.0
2002/12/19,0.6359,0,0.0,0.0
2003/1/1,0.6019,0,0.0,0.0
2003/1/17,0.6096,0,0.0,0.0
2003/2/2,0.5703,0,0.0,0.0
2003/2/18,0.5923,0,0.0,0.0
2003/3/6,0.5571,0,0.0,0.0
2003/3/22,0.5783,0,0.0,0.0
2003/4/7,0.5782,0,0.0,0.0
2003/4/23,0.6157,0,0.0,0.0
2003/5/9,0.5866,0,0.0,0.0
2003/5/25,0.5307,0,0.0,0.0
2003/6/10,0.4774,0,0.0,0.0
2003/6/26,0.4935,0,0.0,0.0
2003/7/12,0.4874,0,0.0,0.0
2003/7/28,0.452,0,0.0,0.0
2003/8/13,0.4212,0,0.0,0.0
2003/8/29,0.4551,0,0.0,0.0
2003/9/14,0.4599,0,0.0,0.0
2003/9/30,0.5016,0,0.0,0.0
2003/10/16,0.5823,0,0.0,0.0
2003/11/1,0.5792,0,0.0,0.0
2003/11/17,0.6039,0,0.0,0.0
2003/12/3,0.6354,0,0.0,0.0
2003/12/19,0.6274,0,0.0,0.0
2004/1/1,0.6387,0,0.0,0.0
2004/1/17,0.5919,0,0.0,0.0
2004/2/2,0.6072,0,0.0,0.0
2004/2/18,0.5962,0,0.0,0.0
2004/3/5,0.5936,0,0.0,0.0
2004/3/21,0.5645,0,0.0,0.0
2004/4/6,0.5529,0,0.0,0.0
